,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
15,15,0.1,0.05,1.468,46.666,91.9697,42.9041,89.9681,"[10, 19, 53]",32732,95.0,447760,31.8,569990,56.6
16,16,0.1,0.05,1.419,48.574,92.4932,51.244,93.9888,"[10, 18, 53]",32681,95.0,445264,32.2,566796,56.8
17,17,0.1,0.05,1.357,51.04,93.4423,49.6118,92.4562,"[10, 17, 53]",32630,95.0,442784,32.6,563626,57.1
18,18,0.1,0.05,1.353,51.434,93.4343,46.7257,90.4458,"[10, 17, 53]",32630,95.0,442784,32.6,563626,57.1
19,19,0.1,0.05,1.498,45.938,91.3863,44.2277,91.7098,"[10, 17, 53]",32630,95.0,442784,32.6,563626,57.1
20,0,0.1,0.05,1.355,51.3567,93.2844,56.0908,94.8149,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
21,1,0.1,0.05,1.307,53.177,93.9698,57.3945,94.9841,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
22,2,0.1,0.05,1.286,54.0701,94.0917,58.0613,95.0637,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
23,3,0.1,0.05,1.264,54.6755,94.3115,58.4594,95.4319,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
24,4,0.1,0.05,1.257,55.0831,94.4713,59.1262,95.5812,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
25,5,0.1,0.05,1.244,55.5966,94.4913,59.4944,95.6807,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
26,6,0.1,0.05,1.238,55.4887,94.6631,59.4347,95.8599,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
27,7,0.1,0.05,1.229,55.8344,94.7211,59.6238,95.8499,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
28,8,0.1,0.05,1.228,55.8983,94.755,59.9522,96.1286,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
29,9,0.1,0.05,1.221,56.5337,94.7211,60.2508,95.9992,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
30,10,0.1,0.05,1.218,56.5617,94.773,60.0517,95.9494,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
31,11,0.1,0.05,1.208,56.7735,94.7331,60.5295,96.1783,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
32,12,0.1,0.05,1.208,56.9513,94.9109,60.7882,95.9395,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
33,13,0.1,0.05,1.205,56.9733,94.9908,60.7584,95.8499,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
34,14,0.1,0.05,1.2,57.1032,95.0208,60.6987,96.0689,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
35,15,0.1,0.05,1.196,57.2331,94.8469,61.037,96.039,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
36,16,0.1,0.05,1.192,57.3529,95.0008,60.7584,95.9793,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
37,17,0.1,0.05,1.193,57.6207,95.0807,60.4001,95.8798,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
38,18,0.1,0.05,1.19,57.5607,95.0987,61.1664,96.1783,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
39,19,0.1,0.05,1.19,57.5527,95.0847,61.0669,96.1087,"[10, 17, 53]",32630,95.0,227090,65.4,338338,74.2
