,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
32,32,0.08,0.05,2.044,44.158,76.344,41.4801,73.4199,"[101, 114]",3542039,85.0,8650792,63.4,12855772,72.8
33,33,0.08,0.05,2.036,44.048,76.464,45.24,76.1499,"[101, 114]",3542039,85.0,8650792,63.4,12855772,72.8
34,34,0.08,0.05,2.072,43.516,75.858,43.45,74.53,"[101, 114]",3542039,85.0,8650792,63.4,12855772,72.8
35,35,0.08,0.05,2.178,41.016,73.312,44.34,75.32,"[101, 114]",3542039,85.0,8650792,63.4,12855772,72.8
36,36,0.08,0.05,2.159,41.394,73.996,42.09,73.04,"[101, 113]",3537942,85.0,8616208,63.5,12812088,72.9
37,37,0.08,0.05,2.016,44.504,76.586,45.5,75.3,"[101, 113]",3537942,85.0,8616208,63.5,12812088,72.9
38,38,0.08,0.05,1.953,46.128,77.714,46.31,76.34,"[101, 113]",3537942,85.0,8616208,63.5,12812088,72.9
39,39,0.08,0.05,1.919,47.318,78.512,45.47,75.94,"[101, 113]",3537942,85.0,8616208,63.5,12812088,72.9
40,0,0.08,0.05,1.728,52.258,81.386,49.23,77.53,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
41,1,0.08,0.05,1.705,52.788,81.834,49.43,77.9,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
42,2,0.08,0.05,1.689,53.006,82.058,49.54,78.02,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
43,3,0.08,0.05,1.683,53.148,82.22,49.7701,77.97,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
44,4,0.08,0.05,1.684,53.234,82.18,49.86,77.83,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
45,5,0.08,0.05,1.685,53.354,82.262,49.9,77.8,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
46,6,0.08,0.05,1.673,53.448,82.396,49.9,77.9,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
47,7,0.08,0.05,1.682,53.186,82.16,49.96,77.94,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
48,8,0.08,0.05,1.677,53.612,82.11,49.8401,77.87,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
49,9,0.08,0.05,1.677,53.748,82.192,50.0,78.36,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
50,10,0.08,0.05,1.673,53.52,82.382,49.88,77.64,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
51,11,0.08,0.05,1.673,53.754,82.156,49.97,78.29,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
52,12,0.08,0.05,1.673,53.71,82.34,50.11,78.56,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
53,13,0.08,0.05,1.674,53.57,82.184,50.46,78.02,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
54,14,0.08,0.05,1.671,53.634,82.326,50.04,78.29,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
55,15,0.08,0.05,1.676,53.516,82.224,50.26,78.4,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
56,16,0.08,0.05,1.671,53.636,82.258,49.83,78.05,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
57,17,0.08,0.05,1.671,53.596,82.366,50.27,78.48,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
58,18,0.08,0.05,1.67,53.686,82.178,50.3501,78.45,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
59,19,0.08,0.05,1.668,53.812,82.366,50.13,78.67,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
60,20,0.08,0.05,1.662,53.828,82.382,49.7001,77.95,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
61,21,0.08,0.05,1.67,53.64,82.392,50.06,78.34,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
62,22,0.08,0.05,1.663,53.74,82.372,50.12,78.06,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
63,23,0.08,0.05,1.674,53.284,82.244,49.83,77.96,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
64,24,0.08,0.05,1.663,53.666,82.464,50.12,78.13,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
65,25,0.08,0.05,1.666,53.574,82.412,50.18,78.61,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
66,26,0.08,0.05,1.665,53.732,82.314,50.15,78.54,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
67,27,0.08,0.05,1.666,53.458,82.368,49.95,78.4699,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
68,28,0.08,0.05,1.661,53.914,82.55,50.25,78.11,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
69,29,0.08,0.05,1.669,53.68,82.468,50.31,78.27,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
70,30,0.08,0.05,1.669,53.464,82.484,50.11,78.26,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
71,31,0.08,0.05,1.657,54.036,82.77,50.43,78.63,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
72,32,0.08,0.05,1.663,53.984,82.436,49.98,77.95,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
73,33,0.08,0.05,1.666,53.634,82.386,50.52,78.33,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
74,34,0.08,0.05,1.657,53.912,82.654,50.12,78.5201,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
75,35,0.08,0.05,1.66,53.91,82.744,50.54,78.64,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
76,36,0.08,0.05,1.659,53.758,82.446,50.17,78.15,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
77,37,0.08,0.05,1.657,53.77,82.376,50.4,78.35,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
78,38,0.08,0.05,1.665,53.786,82.448,50.47,78.26,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
79,39,0.08,0.05,1.664,53.572,82.36,50.07,78.3,"[101, 113]",3537942,85.0,5661666,76.0,9788636,79.3
